fixation_id,fixation_run_id,fixation_start_event_time,fixation_order_number,x,y,fixation_target,source_file_line,source_file_col,token,syntactic_category,xpath,left_pupil_diameter,right_pupil_diameter,duration
c66d0076-f564-4e90-b98b-c24380c479b8,1684254652119,133262353536613583,136,647.132,254.096,DefaultBoxAndWhiskerCategoryDataset.java,893,21,,,,3.20024,3.29132,1632
2f378dd3-a7ec-4b29-b651-333dc901865d,1684254652119,133262353533797163,137,677.6,339,DefaultBoxAndWhiskerCategoryDataset.java,899,25,,,,3.25129,3.34209,200
9b8e4096-b9d2-4c1f-9b8b-a8f2a7a55698,1684254652119,133262353524132466,138,628.136,115,Bug-19.txt,39,19,,,,3.14798,3.26984,175
c87a0243-ecae-4802-9202-8a585a9aa5f5,1684254652119,133262353521882415,139,861.611,416.167,Bug-19.txt,59,53,,,,3.01938,3.17399,167
0b43b4d6-8199-4bb4-9de7-0bbf491d840c,1684254652119,133262353514630088,140,640.548,440.534,Bug-19.txt,58,18,,,,3.11723,3.27018,600
ca8c3e18-7ff2-48a9-a6d8-ce802a9ba206,1684254652119,133262353511029950,141,552.214,438.81,Bug-19.txt,58,8,,,,3.14988,3.26597,343
79e5bb4d-ed72-48e8-a8ab-66f4c4d8e5a2,1684254652119,133262353501778011,142,568.789,587.877,Bug-19.txt,67,8,,,,3.11656,3.21795,902
c442c420-edce-4bbc-8cdc-b8a278c6d3f1,1684254652119,133262353483465563,143,596,448.532,Bug-19.txt,58,15,,,,3.03365,3.12909,900
7f117262-5426-4f1a-ac21-2870599f6ba6,1684254652119,133262353462710958,144,709.37,466.508,Bug-19.txt,60,27,,,,3.15836,3.24921,2058
13ad93b0-53f2-497d-8864-2b43d1883440,1684254652119,133262353457798994,145,777.211,468.228,Bug-19.txt,60,38,,,,3.15661,3.27735,465
91e21881-86af-4c50-be4c-aa70bc875ad6,1684254652119,133262353441797977,146,630.215,465.628,Bug-19.txt,59,11,,,,3.14013,3.25452,1581
8667f2be-19be-4ce1-b793-614851d730e3,1684254652119,133262353432695146,147,569.432,411.841,Bug-19.txt,56,13,,,,3.02542,3.20866,794
b227e7ff-7534-45ec-8cc2-025bc9fa9d33,1684254652119,133262353429717768,148,528.8,540,Bug-19.txt,64,5,,,,3.16147,3.23373,134
0340960e-7c21-4e81-a86b-e5a1bd2ed4e7,1684254652119,133262353424213076,149,524.967,436.246,Bug-19.txt,59,3,,,,3.10288,3.19037,523
7c748207-8acf-4a4c-8648-21ab77202b3f,1684254652119,133262353414716795,150,599.888,409.061,Bug-19.txt,56,22,,,,3.10308,3.18322,925
